# Time-averaged data for fix st
# TimeStep v_st
89050 -115.614
89100 181.714
89150 163.569
89200 124.488
89250 115.249
89300 142.733
89350 -190.597
89400 18.7633
89450 97.608
89500 273.088
89550 294.674
89600 115.825
89650 57.0224
89700 141.72
89750 68.3952
89800 -192.39
89850 -18.9593
89900 138.411
89950 229.461
90000 157.705
90050 -56.1839
90100 69.7465
90150 100.141
90200 359.641
90250 101.162
90300 168.653
90350 121.785
90400 370.207
90450 165.192
90500 73.6525
90550 225.088
90600 138.054
90650 218.744
90700 371.487
90750 157.245
90800 178.665
90850 222.923
90900 164.096
90950 190.978
91000 -61.5207
91050 -153.447
91100 128.949
91150 295.685
91200 112.206
91250 -4.31062
91300 -42.1317
91350 83.7971
91400 351.31
91450 408.01
91500 197.467
91550 62.8388
91600 42.8729
91650 185.524
91700 -29.2967
91750 15.8579
91800 75.0398
91850 -58.0061
91900 68.8669
91950 89.9814
92000 -3.99213
92050 34.0751
92100 -3.12227
92150 -101.248
92200 -52.8546
92250 57.0227
92300 -20.2048
92350 31.7748
92400 1.49784
92450 80.691
92500 -55.6179
92550 69.9281
92600 140.53
92650 107.64
92700 -59.9114
92750 -217.978
92800 -12.4334
92850 241.226
92900 232.626
92950 63.6845
93000 153.408
93050 144.448
93100 126.118
93150 252.071
93200 166.23
93250 125.067
93300 116.245
93350 51.6441
93400 65.3519
93450 109.871
93500 228.514
93550 278.561
93600 144.786
93650 125.153
93700 -66.9079
93750 64.4961
93800 144.51
93850 330.108
93900 413.643
93950 176.781
94000 -96.6364
94050 -117.759
94100 130.387
94150 74.0743
94200 133.707
94250 55.7286
94300 124.082
94350 101.085
94400 179.276
94450 212.406
94500 85.7913
94550 44.3797
94600 102.601
94650 -5.5062
94700 183.611
94750 133.531
94800 69.1574
94850 17.9984
94900 120.389
94950 0.823205
95000 233.167
95050 363.63
95100 164.885
95150 205.82
95200 183.946
95250 57.5386
95300 86.961
95350 90.6995
95400 126.996
95450 7.79935
95500 -23.3138
95550 -32.1519
95600 69.3586
95650 -6.04446
95700 81.8361
95750 200.714
95800 209.266
95850 110.357
95900 108.074
95950 95.8014
96000 148.181
96050 60.4816
96100 73.9947
96150 89.0434
96200 208.194
96250 274.296
96300 143.94
96350 -31.808
96400 172.276
96450 122.691
96500 214.977
96550 14.8098
96600 -212.108
96650 31.376
96700 69.9131
96750 110.086
96800 105.897
96850 -98.4036
96900 114.633
96950 28.3613
97000 -68.6574
97050 79.7139
97100 193.253
97150 286.572
97200 245.728
97250 311.131
97300 95.7708
97350 219.198
97400 140.438
97450 172.26
97500 -157.127
97550 192.716
97600 108.153
97650 -48.1548
97700 47.6304
97750 -3.06017
97800 -96.9016
97850 70.9014
97900 22.4683
97950 102.029
98000 46.9884
98050 188.62
98100 -156.085
98150 -177.506
98200 113.344
98250 28.1341
98300 131.18
98350 103.809
98400 -47.5239
98450 -128.537
98500 319.482
98550 357.628
98600 20.2621
98650 121.371
98700 -103.99
98750 117.824
98800 268.784
98850 301.979
98900 225.424
98950 238.813
99000 37.714
99050 -46.4206
99100 -136.149
99150 22.017
99200 292.324
99250 357.209
99300 28.2595
99350 -196.911
99400 -91.6524
99450 -38.8451
99500 182.293
99550 -42.1984
99600 -17.0011
99650 199.536
99700 124.831
99750 -51.804
99800 -36.8388
99850 -8.44242
99900 -48.0986
99950 -25.6854
100000 -5.54917
100050 21.3748
100100 -62.1667
100150 65.3848
100200 74.6856
100250 72.8705
100300 317.206
100350 122.935
100400 16.067
100450 128.945
100500 104.623
100550 123.61
100600 -57.3837
100650 -82.476
100700 -60.479
100750 68.224
100800 219.784
100850 443.882
100900 129.16
100950 82.6308
101000 75.9686
101050 111.911
101100 175.699
101150 135.146
101200 -125.047
101250 -16.2106
101300 125.616
101350 76.6407
101400 168.399
101450 -121.728
101500 -175.925
101550 163.981
101600 190.786
101650 88.4835
101700 -104.608
101750 -201.57
101800 -32.7871
101850 14.441
101900 -86.1602
101950 97.2147
102000 119.707
102050 267.4
102100 -6.9555
102150 64.8459
102200 106.74
102250 -29.057
102300 243.575
102350 112.542
102400 82.5172
102450 85.1077
102500 93.3427
102550 84.9035
102600 227.162
102650 137.178
102700 -113.467
102750 82.0542
102800 275.779
102850 212.141
102900 -14.2617
102950 -54.4953
103000 216.658
103050 69.0027
103100 289.584
103150 152.108
103200 196.539
103250 56.5517
103300 259.954
103350 -32.238
103400 -9.13329
103450 50.191
103500 199.569
103550 240.159
103600 80.4187
103650 20.9899
103700 95.9631
103750 -106.67
103800 96.9237
103850 154.527
103900 16.8958
103950 97.7555
104000 70.6706
104050 0.732669
104100 133.553
104150 -73.1346
104200 -95.2465
104250 -38.9402
104300 -91.0578
104350 -113.945
104400 -116.843
104450 285.252
104500 106.949
104550 15.7085
104600 -71.1584
104650 143.606
104700 16.1629
104750 -38.1474
104800 -44.6651
104850 -60.1933
104900 37.6144
104950 155.774
105000 -94.5102
105050 -117.407
105100 134.766
105150 70.5216
105200 323.842
105250 207.716
105300 113.124
105350 128.864
105400 286.454
105450 47.11
105500 -74.2387
105550 -112.48
105600 69.0555
105650 93.7797
105700 68.2586
105750 225.196
105800 188.393
105850 25.2222
105900 -87.0038
105950 168.727
106000 235.296
106050 156.289
106100 32.3125
106150 147.617
106200 13.5708
106250 127.2
106300 15.1058
106350 -73.599
106400 -96.6516
106450 -67.0583
106500 322.731
106550 340.559
106600 205.469
106650 22.9806
106700 26.6449
106750 -46.2547
106800 178.314
106850 62.8099
106900 -17.3572
106950 -182.243
107000 -234.992
107050 166.056
107100 38.8765
107150 -63.4248
107200 -145.112
107250 -111.979
107300 214.592
107350 175.734
107400 242.354
107450 -145.173
107500 -172.727
107550 111.431
107600 99.9084
107650 95.2154
107700 -72.1961
107750 -6.13116
107800 74.2757
107850 77.4638
107900 136.448
107950 4.82652
108000 -41.6044
108050 -5.7593
108100 101.645
108150 66.9406
108200 -228.318
108250 66.5282
108300 -159.566
108350 -76.4884
108400 -145.646
108450 -45.3542
108500 -121.403
108550 -215.159
108600 -108.998
108650 -1.5114
108700 46.3545
108750 -88.822
108800 -5.1028
108850 -53.9407
108900 -75.6802
108950 70.1282
109000 11.2528
109050 65.9027
109100 119.987
109150 -203.095
109200 73.9713
109250 19.2299
109300 184.512
109350 -13.9131
109400 -120.252
109450 91.9348
109500 35.5308
109550 92.4211
109600 45.5896
109650 -87.1352
109700 -7.29008
109750 69.6866
109800 127.513
109850 159.223
109900 72.5014
109950 112.322
110000 -82.4827
110050 54.2383
110100 -80.045
110150 13.2343
110200 -58.5698
110250 -220.789
110300 119.261
110350 76.1011
110400 154.472
110450 69
110500 -63.8788
110550 -8.37799
110600 -187.43
110650 79.3736
110700 190.773
110750 198.17
110800 49.0892
110850 4.22422
110900 93.7403
110950 17.962
111000 230.559
111050 170.834
111100 -144.699
111150 180.25
111200 148.48
111250 100.024
111300 14.2684
111350 -16.9151
111400 150.047
111450 -124.82
111500 -150.123
111550 46.6387
111600 257.731
111650 143.825
111700 6.41227
111750 -66.3387
111800 -94.2124
111850 -33.9845
111900 -140.397
111950 -74.9392
112000 15.4554
112050 263.344
112100 138.023
112150 11.6746
112200 -93.6432
112250 188.981
112300 196.36
112350 197.378
112400 33.305
112450 167.006
112500 146.676
112550 -23.6762
112600 -13.5726
112650 -13.58
112700 -173.102
112750 -95.3579
112800 258.667
112850 103.163
112900 -95.0928
112950 -45.1527
113000 -104.051
113050 175.426
113100 332.472
113150 218.974
113200 182.109
113250 3.20774
113300 95.5566
113350 45.7549
113400 206.911
113450 169.952
113500 -76.1851
113550 -81.4403
113600 99.2502
113650 -5.17483
113700 -1.55182
113750 -30.3475
113800 -170.381
113850 59.5731
113900 19.9816
113950 -4.76519
114000 -178.144
114050 -206.158
114100 -188.781
114150 6.65387
114200 108.538
114250 101.752
114300 -34.0702
114350 9.81618
114400 -45.4188
114450 16.4678
114500 -93.5494
114550 73.8935
114600 312.48
114650 88.6782
114700 20.1918
114750 -154.61
114800 138.556
114850 147.185
114900 17.4899
114950 284.482
115000 -7.3522
115050 -175.012
115100 -7.3597
115150 211.502
115200 169.259
115250 114.818
115300 -155.766
115350 17.318
115400 40.9607
115450 121.015
115500 178.833
115550 161.247
115600 13.5896
115650 -11.5924
115700 137.433
115750 119.687
115800 108.273
115850 185.309
115900 151.982
115950 -173.606
116000 -90.5805
116050 13.4926
116100 71.574
116150 126.502
116200 205.845
116250 134.876
116300 139.395
116350 6.5331
116400 131.52
116450 69.9792
116500 96.6574
116550 231.149
116600 446.397
116650 168.376
116700 24.6366
116750 22.9063
116800 163.111
116850 246.208
116900 112.74
116950 28.3953
117000 -13.1828
117050 -43.3895
117100 121.868
117150 120.081
117200 5.0355
117250 115.963
117300 227.821
117350 19.8673
117400 175.988
117450 142.891
117500 217.828
117550 -134.242
117600 -135.284
117650 216.804
117700 60.838
117750 235.03
117800 -77.2913
117850 -22.8613
117900 -151.995
117950 -137.028
118000 -37.6638
118050 137.414
118100 178.233
118150 0.581649
118200 -105.621
118250 -105.497
118300 28.2341
118350 52.045
118400 -39.9683
118450 114.032
118500 112.786
118550 10.4491
118600 240.874
118650 257.882
118700 33.415
118750 -108.022
118800 -134.073
118850 69.1535
118900 145.671
118950 147.798
119000 25.4819
119050 -82.2256
119100 276.222
119150 44.1978
119200 194.453
119250 202.092
119300 99.6852
119350 -26.7301
119400 91.5687
119450 227.602
119500 177.775
119550 112.914
119600 109.387
119650 109.882
119700 417.061
119750 286.006
119800 246.66
119850 180.705
119900 -88.6699
119950 -4.56745
120000 70.3158
120050 173.328
120100 200.341
120150 266.398
120200 232.001
120250 6.07003
120300 41.9038
120350 296.233
120400 280.739
120450 172.45
120500 128.555
120550 139.187
120600 14.4247
120650 126.295
120700 165.205
120750 63.1031
120800 -171.998
120850 -228.726
120900 -133.191
120950 -41.8593
121000 113.223
121050 272.873
121100 203.949
121150 -131.01
121200 -78.8762
121250 246.921
121300 325.801
121350 -99.4381
121400 -68.2123
121450 -97.4113
121500 -342.886
121550 -14.1604
121600 140.228
121650 137.827
121700 200.307
121750 82.8036
121800 -100.32
121850 -61.0305
121900 -87.8885
121950 -40.5507
122000 166.648
122050 486.091
122100 204.153
122150 -33.6246
122200 -118.89
122250 -62.8457
122300 185.287
122350 216.448
122400 -5.65046
122450 119.3
122500 109.916
122550 55.5243
122600 116.133
122650 161.15
122700 119.899
122750 10.9481
122800 30.1635
122850 90.9401
122900 104.036
122950 98.6983
123000 72.8569
123050 184.57
123100 181.361
123150 140.9
123200 52.5378
123250 -97.6368
123300 19.367
123350 -27.1097
123400 21.6991
123450 -13.7298
123500 -33.5537
123550 -10.8421
123600 29.1406
123650 39.539
123700 -3.88997
123750 -77.6686
123800 -26.6185
123850 30.3533
123900 -139.203
123950 18.7197
124000 204.953
124050 81.3192
124100 -226.165
124150 -165.404
124200 -18.2544
124250 169.033
124300 94.2219
124350 160.123
124400 159.664
124450 43.8017
124500 -76.2362
124550 261.602
124600 286.161
124650 108.056
124700 76.9649
124750 -51.872
124800 136.224
124850 118.565
124900 140.849
124950 217.396
125000 104.389
125050 -30.6866
125100 92.9646
125150 57.0076
125200 39.171
125250 68.4714
125300 -144.358
125350 204.336
125400 63.7379
125450 64.0166
125500 -46.2243
125550 45.9665
125600 194.502
125650 226.375
125700 27.8576
125750 11.0177
125800 189.867
125850 147.202
125900 39.7432
125950 -139.664
126000 4.48875
126050 60.2146
126100 -141.57
126150 26.2631
126200 188.019
126250 212.627
126300 89.1705
126350 -79.9417
126400 254.213
126450 153.921
126500 -99.0771
126550 2.08085
126600 -6.27172
126650 -8.97534
126700 107.74
126750 213.686
126800 165.703
126850 75.7933
126900 56.3211
126950 61.0067
127000 27.4125
127050 139.903
127100 105.492
127150 -15.8913
127200 -23.1149
127250 140.825
127300 140.936
127350 1.41365
127400 -111.511
127450 -42.5559
127500 57.6295
127550 110.265
127600 120.167
127650 183.783
127700 -78.124
127750 -15.1206
127800 0.680266
127850 76.185
127900 0.614428
127950 56.9362
128000 -50.9228
128050 -149.128
128100 155.862
128150 316.326
128200 213.494
128250 -103.354
128300 -11.2578
128350 -6.34289
128400 66.6858
128450 277.2
128500 -27.566
128550 -21.9837
128600 -84.8978
128650 95.9842
128700 109.941
128750 -117.674
128800 105.625
128850 -76.4212
128900 -198.649
128950 -113.858
129000 -55.7681
129050 -81.3682
129100 -173.541
129150 -2.66851
129200 202.114
129250 28.2377
129300 -13.4124
129350 118.051
129400 117.954
129450 162.495
129500 90.9063
129550 -10.3316
129600 130.571
129650 274.254
129700 73.8999
129750 47.8374
129800 195.275
129850 -1.80571
129900 76.8059
129950 145.192
130000 323.783
130050 211.698
130100 145.717
130150 97.9678
130200 28.6617
130250 71.5282
130300 -9.19894
130350 158.807
130400 -16.352
130450 140.136
130500 76.3863
130550 91.1812
130600 -109.047
130650 -41.6394
130700 -79.7008
130750 -11.2908
130800 -121.58
130850 1.4172
130900 -248.895
130950 68.9006
131000 195.852
131050 236.356
131100 -37.1484
131150 -219.701
131200 -61.6175
131250 -34.5221
131300 283.848
131350 75.5941
131400 -96.5451
131450 -55.4977
131500 -84.6821
131550 89.6589
131600 6.80134
131650 143.199
131700 -196.674
131750 -2.31593
131800 256.875
131850 256.96
131900 432.046
131950 -5.00641
132000 -136.759
132050 -136.038
132100 -39.9806
132150 209.307
132200 218.484
132250 -120.756
132300 9.26222
132350 274.275
132400 -32.8031
132450 147.54
132500 146.056
132550 56.8239
132600 143.277
132650 -2.33083
132700 -5.21095
132750 -11.9694
132800 34.4088
132850 113.033
132900 13.1306
132950 40.9408
133000 80.1805
133050 100.44
133100 93.183
133150 -119.804
133200 -26.5976
133250 98.3962
133300 126.076
133350 -26.5142
133400 90.1386
133450 -9.38364
133500 -39.2124
133550 171.412
133600 16.3054
133650 -53.6464
133700 87.2807
133750 207.263
133800 426.863
133850 373.485
133900 183.932
133950 226.2
134000 139.176
134050 -23.9335
134100 135.996
134150 277.631
134200 281.88
134250 74.6542
134300 -24.7977
134350 18.8648
134400 -2.96901
134450 89.4763
134500 -47.0869
134550 -153.886
134600 -81.8892
134650 -124.369
134700 55.5217
134750 -120.027
134800 -87.5236
134850 45.8569
134900 -170.006
134950 7.24896
135000 82.6543
135050 93.4493
135100 -30.5194
135150 -32.855
135200 17.3785
135250 20.2809
135300 -11.2976
135350 -131.816
135400 13.9502
135450 -54.1485
135500 15.8217
135550 25.7318
135600 -220.925
135650 -126.377
135700 -19.6848
135750 88.5439
135800 163.806
135850 -14.1809
135900 -47.9135
135950 -154.67
136000 -63.7208
136050 42.781
136100 188.949
136150 -158.274
136200 -48.0371
136250 -20.0864
136300 22.8859
136350 173.67
136400 183.964
136450 9.86977
136500 -11.4851
136550 208.244
136600 183.279
136650 376.97
136700 237.578
136750 -48.9628
136800 -82.9701
136850 12.9239
136900 -55.2253
136950 135.259
137000 -136.921
137050 65.3126
137100 206.037
137150 332.073
137200 306.827
137250 281.242
137300 71.762
137350 -108.389
137400 -7.62989
137450 284.695
137500 221.347
137550 -114.577
137600 -164.117
137650 0.402149
137700 120.156
137750 -56.9613
137800 69.3492
137850 -165.479
137900 -163.853
137950 -1.66848
138000 -16.9394
138050 -107.396
138100 -121.269
138150 21.2313
138200 163.677
138250 -16.6577
138300 -208.163
138350 201.901
138400 -26.6512
138450 -90.7227
138500 -65.6547
138550 27.3555
138600 239.492
138650 -75.4531
138700 14.0556
138750 -31.5532
138800 21.5337
138850 199.548
138900 126.596
138950 216.513
139000 85.6586
139050 -2.45916
139100 55.3222
139150 165.816
139200 381.621
139250 367.754
139300 229.546
139350 38.1862
139400 121.635
139450 143.429
139500 118.196
139550 -192.765
139600 111.704
139650 264.553
139700 313.901
139750 46.7756
139800 208.621
139850 44.3143
139900 107.851
139950 66.8975
140000 167.538
140050 342.904
140100 243.134
140150 153.043
140200 -6.62939
140250 -78.8722
140300 109.181
140350 176.626
140400 332.646
140450 166.577
140500 -137.711
140550 -178.461
140600 57.4847
140650 403.311
140700 158.051
140750 75.3694
140800 69.2141
140850 35.6776
140900 12.3681
140950 44.0271
141000 34.0723
141050 12.4053
141100 172.967
141150 137.112
141200 43.6794
141250 93.5309
141300 11.8077
141350 208.748
141400 272.132
141450 116.074
141500 205.534
141550 286.944
141600 205.028
141650 319.021
141700 72.7595
141750 227.5
141800 253.635
141850 14.6168
141900 6.92185
141950 -10.185
142000 80.7691
142050 129.366
142100 133.485
142150 203.425
142200 103.111
142250 -85.1033
142300 112.338
142350 95.769
142400 9.53435
142450 51.1607
142500 178.479
142550 99.5954
142600 -112.095
142650 75.2906
142700 -52.8456
142750 -139.763
142800 -14.3158
142850 -50.6081
142900 -9.0757
142950 -43.3903
143000 -72.7556
143050 -113.771
143100 19.6631
143150 73.381
143200 -190.43
143250 -211.646
143300 162.224
143350 -5.23561
143400 -155.989
143450 -344.601
143500 -73.3364
143550 96.0191
143600 375.944
143650 256.572
143700 21.0485
143750 -36.8571
143800 142.671
143850 107.829
143900 89.5676
143950 121.831
144000 -40.1731
144050 -27.27
144100 -14.2774
144150 -53.4338
144200 -13.0646
144250 -200.151
144300 -161.476
144350 104.842
144400 214.944
144450 87.798
144500 -146.549
144550 -105.609
144600 149.838
144650 193.965
144700 116.182
144750 202.122
144800 -57.4698
144850 -16.7193
144900 17.2136
144950 -41.1629
145000 44.584
145050 83.4367
145100 159.75
145150 221.815
145200 167.779
145250 150.129
145300 227.594
145350 199.709
145400 150.941
145450 182.546
145500 99.6699
145550 83.3959
145600 -37.0204
145650 -299.344
145700 -94.7275
145750 23.78
145800 113.424
145850 -5.58662
145900 108.481
145950 -23.9519
146000 -135.41
146050 -58.2281
146100 43.5379
146150 -89.4628
146200 131.733
146250 331.378
146300 150.909
146350 73.1157
146400 -96.8984
146450 -17.9995
146500 -3.62747
146550 268.395
146600 202.644
146650 38.5951
146700 -83.8969
146750 146.197
146800 386.133
146850 119.327
146900 -268.191
146950 -162.145
147000 -55.8616
147050 -30.9835
147100 130.031
147150 162.193
147200 -30.5865
147250 -11.6549
147300 -133.799
147350 -0.362885
147400 169.423
147450 70.2402
147500 227.514
147550 9.86843
147600 62.9655
147650 209.462
147700 254.492
147750 139.376
147800 192.235
147850 277.117
147900 -14.3819
147950 -10.6844
148000 140.63
148050 39.7862
148100 198.869
148150 73.1831
148200 97.9824
148250 102.323
148300 91.8116
148350 70.7198
148400 128.014
148450 117.512
148500 142.258
148550 112.23
148600 27.7059
148650 216.895
148700 218.702
148750 68.1151
148800 186.856
148850 127.268
148900 146.368
148950 213.583
149000 32.5042
149050 54.8078
149100 23.8788
149150 199.463
149200 -40.5933
149250 -31.8233
149300 22.6674
149350 -74.0273
149400 27.209
149450 282.269
149500 355.521
149550 70.5433
149600 23.9366
149650 51.0655
149700 -112.911
149750 -78.6954
149800 373.776
149850 243.585
149900 26.012
149950 34.7226
150000 209.784
150050 272.527
150100 255.383
150150 108.369
150200 88.6288
150250 -92.4041
150300 47.1295
150350 -3.65598
150400 -73.7596
150450 14.5671
150500 -52.5396
150550 -12.6753
150600 -131.199
150650 165.416
150700 178.299
150750 -173.357
150800 -189.574
150850 -104.066
150900 -94.6738
150950 186.566
151000 166.751
151050 -170.952
151100 -56.2921
151150 -68.9754
151200 70.0241
151250 64.5086
151300 -112.787
151350 -48.2796
151400 124.828
151450 127.381
151500 20.365
151550 45.1411
151600 -136.569
151650 126.196
151700 5.36305
151750 27.5563
151800 83.2503
151850 83.2593
151900 88.8044
151950 55.6474
152000 27.8056
152050 295.667
152100 81.8187
152150 138.285
152200 153.326
152250 120.561
152300 149.555
152350 49.8642
152400 108.115
152450 211.335
152500 -53.3091
152550 173.283
152600 90.8109
152650 33.4172
152700 -45.3057
152750 -195.173
152800 -98.167
152850 -1.81543
152900 -94.0276
152950 -117.361
153000 -108.767
153050 -82.3848
153100 -167.056
153150 -157.682
153200 89.9997
153250 -42.3038
153300 -152.793
153350 -52.1237
153400 39.5903
153450 -160.999
153500 22.4313
153550 -102.525
153600 -121.607
153650 2.83157
153700 158.881
153750 -52.6398
153800 -102.965
153850 -131.36
153900 152.681
153950 -29.5861
154000 232
154050 227.302
154100 -20.1849
154150 -134.13
154200 -137.518
154250 -76.4908
154300 49.1567
154350 112.011
154400 -8.81207
154450 -0.653736
154500 -0.00718003
154550 109.417
154600 33.4426
154650 212.574
154700 134.044
154750 131.439
154800 26.5473
154850 91.2569
154900 93.2146
154950 271.056
155000 205.133
155050 -77.5
155100 182.044
155150 239.272
155200 91.7865
155250 34.6934
155300 120.879
155350 -24.704
155400 0.647851
155450 11.3669
155500 96.4409
155550 82.2758
155600 238.074
155650 62.2255
155700 -112.446
155750 -123.385
155800 279.833
155850 133.947
155900 -54.1617
155950 -20.7517
156000 167.779
156050 35.9273
156100 116.024
156150 192.869
156200 -79.6425
156250 42.9346
156300 5.48816
156350 184.017
156400 244.761
156450 -72.4697
156500 -44.1271
156550 106.743
156600 113.05
156650 267.836
156700 113.645
156750 51.6031
156800 99.8944
156850 152.621
156900 167.087
156950 227.743
157000 90.133
157050 -21.1335
157100 53.9022
157150 123.266
157200 -51.49
157250 151.665
157300 155.852
157350 274.411
157400 128.199
157450 157.181
157500 190.848
157550 152.196
157600 52.0574
157650 93.2037
157700 95.969
157750 146.973
157800 -49.4536
157850 -84.0182
157900 49.219
157950 -189.636
158000 -4.46522
158050 -175.952
158100 12.8826
158150 136.511
158200 8.61302
158250 28.4151
158300 82.9051
158350 0.988409
158400 -0.578629
158450 91.6805
158500 -133.514
158550 -6.14617
158600 -31.9463
158650 178.537
158700 6.83199
158750 -41.0023
158800 124.937
158850 199.415
158900 -64.3093
158950 -48.3204
159000 51.968
159050 46.0278
159100 128.581
159150 149.494
159200 108.929
159250 -23.1781
159300 19.9117
159350 129.407
159400 1.14578
159450 62.0149
159500 124.248
159550 -5.00381
159600 -32.0309
159650 184.038
159700 498.752
159750 349.265
159800 166.02
159850 29.0417
159900 -389.288
159950 -130.766
160000 232.496
160050 331.647
160100 158.545
160150 83.9404
160200 117.968
160250 212.673
160300 -102.78
160350 153.782
160400 219.958
160450 220.812
160500 86.9356
160550 0.925983
160600 -21.916
160650 107.212
160700 261.39
160750 24.1335
160800 64.4182
160850 250.03
160900 -45.8211
160950 -65.7562
161000 249.25
161050 367.187
161100 299.023
161150 218.163
161200 -93.5572
161250 213.362
161300 414.026
161350 362.066
161400 3.29705
161450 -6.74449
161500 32.7871
161550 203.427
161600 365.08
161650 516.662
161700 95.1321
161750 -76.3019
161800 206.95
161850 362.229
161900 322.895
161950 373.293
162000 265.705
162050 394.869
162100 192.657
162150 -160.447
162200 183.134
162250 190.708
162300 101.526
162350 274.936
162400 -63.5306
162450 151.37
162500 237.565
162550 231.904
162600 157.135
162650 -172.427
162700 131.715
162750 210.637
162800 226.326
162850 131.07
162900 -54.4677
162950 133.786
163000 211.487
163050 144.862
163100 188.644
163150 16.5447
163200 7.90889
163250 22.7997
163300 25.6438
163350 -20.9087
163400 139.857
163450 340.992
163500 441.84
163550 125.521
163600 80.6547
163650 -49.9663
163700 -21.687
163750 131.584
163800 149.913
163850 214.177
163900 74.9545
163950 -77.9676
164000 -78.2575
164050 118.499
164100 154.09
164150 19.8718
164200 -145.989
164250 136.899
164300 176.186
164350 317.548
164400 122.83
164450 -28.2716
164500 -115.14
164550 48.774
164600 219.467
164650 87.8554
164700 152.371
164750 282.169
164800 48.2022
164850 96.8063
164900 -38.3879
164950 172.144
165000 110.211
165050 97.6572
165100 34.3926
165150 40.5535
165200 -56.6432
165250 86.0524
165300 -9.88965
165350 -9.94375
165400 117.474
165450 -50.0772
165500 66.9527
165550 -47.8243
165600 243.612
165650 559.642
165700 310.535
165750 53.9518
165800 -105.345
165850 -73.4047
165900 131.406
165950 403.796
166000 51.9907
166050 178.579
166100 -104.641
166150 321.467
166200 160.815
166250 16.5494
166300 115.698
166350 44.8487
166400 -163.718
166450 52.2506
166500 -109.448
166550 150.202
166600 23.9871
166650 124.254
166700 210.907
166750 98.6907
166800 164.891
166850 29.9332
166900 212.645
166950 114.948
167000 164.636
167050 253.014
167100 257.08
167150 200.092
167200 -85.5621
167250 98.8635
167300 174.044
167350 323.16
167400 172.031
167450 -4.50922
167500 193.239
167550 168.32
167600 291.996
167650 103.126
167700 -125.347
167750 -40.6915
167800 46.0154
167850 -117.935
167900 -222.854
167950 39.6405
168000 189.824
168050 5.57805
168100 -87.6599
168150 20.6348
168200 56.2434
168250 57.7206
168300 81.924
168350 -131.098
168400 -58.2331
168450 89.8541
168500 179.445
168550 153.581
168600 141.41
168650 212.177
168700 88.25
168750 99.2138
168800 -24.4604
168850 207.488
168900 119.276
168950 348.419
169000 237.206
169050 53.4574
169100 155.291
169150 234.466
169200 229.584
169250 91.6751
169300 238.504
169350 209.626
169400 56.1874
169450 -20.928
169500 10.24
169550 -20.1975
169600 162.044
169650 183.905
169700 193.891
169750 261.959
169800 83.4291
169850 175.555
169900 74.1495
169950 244.142
170000 27.5926
170050 123.669
170100 165.824
170150 183.12
170200 239.565
170250 296.965
170300 -83.7947
170350 -153.749
170400 50.6588
170450 -104.952
170500 -58.4193
170550 -77.1826
170600 -19.5388
170650 -99.0652
170700 182.229
170750 216.764
170800 147.404
170850 5.57154
170900 -124.571
170950 22.073
171000 -8.28464
171050 270.176
171100 72.6277
171150 -133.722
171200 -149.433
171250 89.4735
171300 309.454
171350 327.221
171400 70.237
171450 91.0901
171500 31.3939
171550 40.9676
171600 140.776
171650 -64.0356
171700 142.311
171750 198.808
171800 -30.5465
171850 -78.7051
171900 87.2778
171950 141.794
172000 226.66
172050 86.905
172100 -164.991
172150 97.8754
172200 209.606
172250 212.743
172300 100.307
172350 60.6815
172400 140.934
172450 47.3144
172500 -52.729
172550 -204.96
172600 -54.1555
172650 48.1844
172700 76.4123
172750 146.102
172800 112.002
172850 27.0133
172900 -159.485
172950 29.4268
173000 -51.3279
173050 -58.3679
173100 26.429
173150 -33.6641
173200 89.2562
173250 145.467
173300 112.515
173350 96.9294
173400 10.7631
173450 -73.9621
173500 -25.2464
173550 15.5237
173600 151.417
173650 -90.0838
173700 -189.491
173750 121.82
173800 275.09
173850 201.609
173900 15.9848
173950 54.8952
174000 -101.398
174050 -164.783
174100 -29.3289
174150 216.483
174200 54.6237
174250 -67.7818
174300 111.016
174350 316.216
174400 -157.09
174450 16.4253
174500 -15.0191
174550 96.5742
174600 194.987
174650 229.854
174700 -22.5323
174750 34.8353
174800 37.4448
174850 -133.785
174900 148.775
174950 58.8343
175000 143.902
175050 -74.065
175100 -19.4462
175150 147.743
175200 60.2525
175250 66.8601
175300 -25.6554
175350 -0.00612653
175400 303.334
175450 62.0411
175500 -17.0664
175550 -105.009
175600 113.192
175650 125.45
175700 32.4462
175750 5.07703
175800 78.2548
175850 -29.4302
175900 105.707
175950 -111.581
176000 -186.845
176050 24.8825
176100 -200.103
176150 -12.824
176200 -148.17
176250 114.551
176300 67.6761
176350 296.679
176400 249.382
176450 77.5472
176500 269.353
176550 215.613
176600 170.503
176650 -33.0956
176700 174.61
176750 -194.103
176800 162.49
176850 313.138
176900 -59.0058
176950 86.1306
177000 24.2855
177050 164.094
177100 193.324
177150 90.7941
177200 79.0461
177250 170.866
177300 -1.01027
177350 244.67
177400 280.339
177450 247.526
177500 214.295
177550 -2.9511
177600 168.494
177650 133.898
177700 191.205
177750 23.3911
177800 86.6539
177850 96.0929
177900 159.27
177950 355.321
178000 343.272
178050 71.5663
178100 -0.442737
178150 -48.328
178200 88.3695
178250 14.3642
178300 2.03111
178350 99.2974
178400 66.1104
178450 92.9782
178500 71.918
178550 83.7149
178600 132.922
178650 52.0966
178700 67.7285
178750 298.631
178800 334.321
178850 225.097
178900 -115.569
178950 153.511
179000 272.57
179050 -3.33566
179100 23.8506
