LAMMPS data file via write_data, version 23 Jun 2022, timestep = 500000

648 atoms
2 atom types
432 bonds
1 bond types
216 angles
1 angle types

-9.3 9.3 xlo xhi
-9.3 9.3 ylo yhi
-37.2 37.2 zlo zhi

Masses

1 1.00794
2 15.9994

Atoms # full

34 12 2 -1.1128 -4.351046109591457 -0.9903676336164071 10.373345756608753 1 -1 -1
288 96 1 0.5564 -2.595660221947025 -3.523674242723722 1.1608888930191263 1 1 -1
351 117 1 0.5564 -4.852352931204482 -3.3877845233575226 7.15360628748166 0 0 0
353 118 1 0.5564 -2.185388611474757 -0.45692735159538883 6.393806805118514 0 -2 0
186 62 1 0.5564 -7.920374980186783 -7.091584522160139 5.5344273558973685 -1 0 -1
486 162 1 0.5564 -2.9573070723195425 -2.3260080921060244 3.0003276694809844 1 1 0
485 162 1 0.5564 -1.7149172556788397 -1.7615064808948708 3.655843136015019 1 1 0
577 193 2 -1.1128 -7.169501992010202 -4.062839130143593 2.3073220249060857 0 0 0
165 55 1 0.5564 -2.0473066684086927 -7.0034734871718785 7.111347887770298 0 1 -1
579 193 1 0.5564 -7.163455291533597 -4.991367831957251 2.0748791364230628 0 0 0
61 21 2 -1.1128 -5.213160462113479 -0.14908696140991493 6.089918128012348 0 1 -1
578 193 1 0.5564 -7.480700093078436 -3.619854021464336 1.517922398319905 0 0 0
457 153 2 -1.1128 -2.916690463940919 -6.425742539349448 0.10575770451498585 0 0 0
163 55 2 -1.1128 -2.4905794070332643 -7.5640513200626724 6.474564106660606 0 1 -1
610 204 2 -1.1128 -8.6295159804109 -3.902124144384878 4.683619568450015 2 0 0
612 204 1 0.5564 -8.28345804742112 -4.200592117294338 3.842553324718838 2 0 0
648 216 1 0.5564 -2.8256150447229733 -5.578774219011854 2.924681130041694 -1 2 0
646 216 2 -1.1128 -2.199343863539273 -5.2468467747500025 3.56798540913689 -1 2 0
63 21 1 0.5564 -4.4197131155847895 -0.6630283072317098 5.939793339909208 0 1 -1
400 134 2 -1.1128 -0.376867079481588 -6.495104711607784 8.277425852685923 -1 0 0
328 110 2 -1.1128 -7.0756905480066274 -6.829313841884703 2.6575756388898264 1 0 0
36 12 1 0.5564 -3.4438951546372474 -1.1453913586486342 10.11014134978287 1 -1 -1
352 118 2 -1.1128 -2.678104406748328 -1.2446633244306107 6.16373069027307 0 -2 0
329 110 1 0.5564 -7.15933321846008 -7.017947312037019 3.5922697865650326 1 0 0
330 110 1 0.5564 -6.561975568255303 -7.558649358482098 2.310591088757704 1 0 0
333 111 1 0.5564 -5.80826438784659 -6.107944483484207 8.220760241594927 0 0 0
332 111 1 0.5564 -6.931251864762846 -6.694395029941724 9.049536471425613 0 0 0
144 48 1 0.5564 -6.31301686235839 -4.105117134797632 8.804031646859972 1 0 -1
142 48 2 -1.1128 -5.949141936449019 -3.2803784100270366 8.482111014755663 1 0 -1
627 209 1 0.5564 -5.108989975368356 -2.9646988409796857 4.561294800122578 1 1 0
331 111 2 -1.1128 -6.140546349989009 -6.159167055840518 9.116972698866872 0 0 0
625 209 2 -1.1128 -5.192281992028849 -2.751322480708243 3.6319053255706004 1 1 0
626 209 1 0.5564 -5.787165468930368 -3.416347242625646 3.2853689151166288 1 1 0
460 154 2 -1.1128 -2.7450998184065183 -0.5701968566101373 14.624894022015303 0 0 0
171 57 1 0.5564 -1.7819014925609318 -8.44790214288285 4.726410820133852 0 1 -1
354 118 1 0.5564 -2.009118592641942 -1.9169483563884668 6.034414720045527 0 -2 0
489 163 1 0.5564 -8.282245899965462 -1.422011621191354 3.921862213008363 -1 0 0
548 183 1 0.5564 -3.0228889840707587 -0.6282262224972188 0.8705841031142076 1 -1 0
496 166 2 -1.1128 -4.408769918043609 -1.106396042857223 1.8112182352479844 1 0 0
369 123 1 0.5564 -9.281666041510194 -6.354482626460185 8.606686009854654 0 0 0
202 68 2 -1.1128 -8.541428837721488 -8.040202518835313 8.567021601421807 0 1 -1
497 166 1 0.5564 -4.700339986530466 -1.9310329796081127 2.2000532413181246 1 0 0
334 112 2 -1.1128 -8.384274867554087 -1.84614807845671 0.6873752943494182 0 -1 0
135 45 1 0.5564 -1.57067138930796 -4.019119104297834 8.035318447319908 0 0 -1
134 45 1 0.5564 -2.7215335750114455 -4.291976271623208 8.980284260645435 0 0 -1
35 12 1 0.5564 -4.639271418323485 -0.26173566068393506 9.823569943037768 1 -1 -1
632 211 1 0.5564 -1.5535854412896173 -2.114187353043713 9.498035021186821 0 0 0
631 211 2 -1.1128 -1.6075002242622354 -1.2238731640747362 9.845404688815805 0 0 0
133 45 2 -1.1128 -2.0545811011547026 -3.638881557769769 8.768450527090119 0 0 -1
647 216 1 0.5564 -2.2089786374004925 -4.297668095011813 3.444702090571244 -1 2 0
402 134 1 0.5564 -0.3381048986725355 -7.395027601397238 8.601259218239036 -1 0 0
611 204 1 0.5564 -8.955644231716041 -4.697418712792106 5.104782912530824 2 0 0
516 172 1 0.5564 -3.027420979040913 -8.009461403590647 16.462136707982626 0 1 0
461 154 1 0.5564 -3.430730708165746 -0.14284776984625483 14.111557074425178 0 0 0
487 163 2 -1.1128 -8.961883259231003 -1.1894439073945164 3.2892192711430006 -1 0 0
462 154 1 0.5564 -3.178971554096396 -0.8261203522856816 15.43882911317135 0 0 0
472 158 2 -1.1128 -5.17785636536747 -9.148868435465213 16.049148264142076 0 0 0
335 112 1 0.5564 -9.138786158364567 -2.1359651334622427 0.17458817951690736 0 -1 0
5 2 1 0.5564 -1.5230923511392842 -4.811654697144832 16.763219633622978 0 0 -1
103 35 2 -1.1128 -7.0835295880632945 -4.943102177588204 14.137852516767694 1 1 -1
594 198 1 0.5564 -7.9376893129112105 -7.024099040821517 16.65345254262435 0 1 0
77 26 1 0.5564 -2.9861796192246786 -4.075090646030036 15.59522299762162 1 0 -1
518 173 1 0.5564 -4.384691373834798 -0.633937927867335 17.57370123198753 0 0 0
283 95 2 -1.1128 -9.049983725321344 -7.636164520056613 11.128813187108872 0 1 -1
592 198 2 -1.1128 -7.271033584262239 -7.398081602491088 16.07731107619859 0 1 0
242 81 1 0.5564 -5.334978979062969 -0.8561874494059792 13.351229010975867 0 -1 -1
519 173 1 0.5564 -2.9018833376099975 -0.9364990573418541 17.614101549583594 0 0 0
241 81 2 -1.1128 -4.90486812095082 -0.10093263902459439 12.950196985912479 0 -1 -1
4 2 2 -1.1128 -0.8442747563164039 -5.484354485492108 16.81719642836781 0 0 -1
95 32 1 0.5564 -2.716449631409796 -9.165466178388927 13.463333082942622 0 0 -1
542 181 1 0.5564 -9.206358822835941 -1.012621143480951 11.096117553215077 0 -1 0
86 29 1 0.5564 -0.6944677819933629 -1.8225841630608055 12.734554687667595 0 1 -1
113 38 1 0.5564 -3.4919083015577814 -6.03748123883035 11.46074960248363 0 1 -1
78 26 1 0.5564 -2.9604981843584266 -2.9482755074877103 16.60592736008011 1 0 -1
204 68 1 0.5564 -8.359117043770135 -8.939023524265675 8.292950346979584 0 1 -1
218 73 1 0.5564 -8.09979777914421 -2.9218179631542123 11.134608382974408 1 0 -1
105 35 1 0.5564 -7.9984521501829615 -5.223718618750297 14.15792693453165 1 1 -1
474 158 1 0.5564 -5.916339378483594 -8.551529553971099 16.167727200666917 0 0 0
514 172 2 -1.1128 -2.2225529243257567 -7.7845357625371285 15.995416561212577 0 1 0
6 2 1 0.5564 -1.2969308985832615 -6.299870107278379 16.60209525208066 0 0 -1
347 116 1 0.5564 -5.615129237345789 -2.7538061362272623 10.735185969864869 1 -1 0
517 173 2 -1.1128 -3.7227633938546356 -1.2252659518505642 17.215351736373865 0 0 0
182 61 1 0.5564 -3.7924969193989937 -5.803955325956421 13.661479697510599 0 1 -1
25 9 2 -1.1128 -1.2727552863171774 -0.34791677056858683 18.24253690444572 0 1 -1
198 66 1 0.5564 -1.8035716334761285 -4.322417108776499 10.681876899412952 0 0 -1
593 198 1 0.5564 -7.709244481698918 -8.133322767063866 15.648797980620728 0 1 0
104 35 1 0.5564 -6.603164610061941 -5.6611940020619 14.549951311067803 1 1 -1
196 66 2 -1.1128 -1.7925120273042863 -4.783904465682068 11.520410699318404 0 0 -1
85 29 2 -1.1128 -0.21874117228857326 -1.2106497088659394 12.172903317126165 0 1 -1
348 116 1 0.5564 -5.77245983241169 -3.187025324052637 12.177220441646792 1 -1 0
181 61 2 -1.1128 -3.7425353618510235 -5.54234498237348 14.58087934515405 0 1 -1
22 8 2 -1.1128 -0.9780604099303941 -3.2914608033404757 13.783704450868056 0 -1 -1
425 142 1 0.5564 -4.723212621176899 -2.7099078413031377 14.67930415299508 0 0 0
8 3 1 0.5564 -0.21989572765866888 -5.816398101840892 11.967559405137964 0 0 -1
169 57 2 -1.1128 -1.5683101248366909 -8.290600475872768 3.806700701561131 0 1 -1
433 145 2 -1.1128 -6.7453968739307175 -6.491560677012274 11.766357909304658 0 0 0
488 163 1 0.5564 -8.8333589947433 -1.8002300109412803 2.563510204354079 -1 0 0
346 116 2 -1.1128 -6.068682267909662 -3.3887129767781867 11.289635967074735 1 -1 0
515 172 1 0.5564 -1.8281747308406455 -8.628786786999477 15.77646936599164 0 1 0
24 8 1 0.5564 -1.5604794426721527 -3.152152631255166 14.5304394639742 0 -1 -1
23 8 1 0.5564 -0.1446387319613359 -3.5533038684725144 14.174956769830485 0 -1 -1
197 66 1 0.5564 -1.3901938784937433 -4.164929406378973 12.129706879119434 0 0 -1
183 61 1 0.5564 -3.3377744393443907 -6.289589828022532 15.021362689110402 0 1 -1
435 145 1 0.5564 -6.421169987491657 -6.071373381743368 10.96977054933726 0 0 0
633 211 1 0.5564 -1.1822738726305055 -1.2741226426039043 10.701494283116503 0 0 0
284 95 1 0.5564 -8.203264008851683 -7.553857670129006 11.567587790630153 0 1 -1
112 38 2 -1.1128 -3.8813253014138307 -6.742068724229565 11.97857458096074 0 1 -1
76 26 2 -1.1128 -2.408326299978643 -3.4155352838590702 15.979025171419327 1 0 -1
424 142 2 -1.1128 -5.390156891588636 -2.671999267665072 13.993753210813415 0 0 0
114 38 1 0.5564 -4.815666921876279 -6.701594718142847 11.774615197635482 0 1 -1
96 32 1 0.5564 -3.8080218385634157 -8.250539456892845 12.950230492729432 0 0 -1
426 142 1 0.5564 -5.992045136264171 -3.38575013318188 14.20475552938897 0 0 0
434 145 1 0.5564 -6.932701038239758 -5.765590191564686 12.361434216449876 0 0 0
243 81 1 0.5564 -4.680142948340287 -0.3937145991000557 12.067015696913447 0 -1 -1
498 166 1 0.5564 -5.131794562895778 -0.49876235414805714 1.9669374371355364 1 0 0
282 94 1 0.5564 -8.88124906381409 -1.8133778115914 9.202015983765582 1 0 -1
473 158 1 0.5564 -4.815152101189685 -8.915398257263591 15.194648913452584 0 0 0
203 68 1 0.5564 -8.750760758864292 -8.11107392931372 9.498358947007299 0 1 -1
170 57 1 0.5564 -1.520147819786177 -7.337606094836612 3.731110497601601 0 1 -1
547 183 2 -1.1128 -2.0943597901457327 -0.7703213186307093 0.6865341755929366 1 -1 0
263 88 1 0.5564 -9.07660498339171 -9.14123366086749 13.94691610103469 1 1 -1
158 53 1 0.5564 -1.564264188969414 -0.008660212179589712 2.2844058689766715 0 0 -1
280 94 2 -1.1128 -9.071390713786451 -1.5390967241020472 8.304882844099138 1 0 -1
286 96 2 -1.1128 -2.7900557869376255 -3.4994077613351697 0.22395061826233945 1 1 -1
188 63 1 0.5564 -5.702210869212098 -1.5462837253577824 0.24502044168581885 0 0 -1
94 32 2 -1.1128 -3.6603209206073744 -9.01314467248606 13.509560035997769 0 0 -1
217 73 2 -1.1128 -8.980653150190635 -2.6644767482814538 10.862393089407728 1 0 -1
356 119 1 0.5564 -1.288111943367183 -0.09563216113651068 15.240565150892412 1 -1 0
336 112 1 0.5564 -7.782350232991837 -1.477062229930924 0.04108262716296831 0 -1 0
549 183 1 0.5564 -2.028810006155828 -1.7049820982133026 0.490717243656447 1 -1 0
443 148 1 0.5564 -1.6897437828090265 -9.22180925375809 6.955874681926964 1 1 0
27 9 1 0.5564 -0.4948802319658673 -0.3066243270668383 18.798807659148938 0 1 -1
589 197 2 -1.1128 -2.203856098672378 1.999893121131531 -0.04509413991484596 0 0 0
206 69 1 0.5564 -4.173607068884862 3.089968113307799 -0.17866169836909854 1 0 -1
436 146 2 -1.1128 -2.1183039468672225 2.167570364710693 4.685260411799433 0 -1 0
438 146 1 0.5564 -1.9721623878069718 2.0968268158022267 5.628589516967452 0 -1 0
466 156 2 -1.1128 -1.9335263169779637 6.222814249673107 2.3707370779700256 1 -1 0
555 185 1 0.5564 -2.5144149388426276 4.2563024255681405 7.826760532585767 1 0 0
604 202 2 -1.1128 -6.572645501613553 6.251330503475557 8.171104822136222 -1 0 0
553 185 2 -1.1128 -2.8165271314214992 4.4502828503585885 6.93944345132618 1 0 0
554 185 1 0.5564 -2.018032401389666 4.657648793038699 6.454018641115835 1 0 0
605 202 1 0.5564 -6.0895839081102485 6.629589006571145 7.436391381590841 -1 0 0
636 212 1 0.5564 -5.4897544695861225 4.04137192577029 2.0303969482262594 -1 -1 0
205 69 2 -1.1128 -5.031012106709745 3.245836253260169 0.21730992292209328 1 0 -1
635 212 1 0.5564 -5.742722909214289 3.791802933344839 3.5020006505229477 -1 -1 0
634 212 2 -1.1128 -5.9525097384394865 4.3957840024243735 2.7896607124017185 -1 -1 0
207 69 1 0.5564 -5.252954789831416 2.4176593521017 0.6428640088628539 1 0 -1
392 131 1 0.5564 -6.663231197456431 1.35644015194421 2.1236278041934455 1 -2 0
471 157 1 0.5564 -7.037298013061475 3.6624847059690313 6.777952906907665 0 0 0
233 78 1 0.5564 -1.613403937907706 8.126421357157248 16.16275110491585 1 -1 -1
468 156 1 0.5564 -2.56309853716651 6.356536631309779 3.0792488691663604 1 -1 0
616 206 2 -1.1128 -1.3601379713537758 0.8966943538379618 7.5255692448947995 0 1 0
437 146 1 0.5564 -1.9732887992286923 1.281735418355089 4.352846612782977 0 -1 0
66 22 1 0.5564 -9.097504685979908 0.4790861886844617 2.6754064643710715 1 0 -1
393 131 1 0.5564 -5.4041381917603095 1.3327716214331264 2.9638775618818576 1 -2 0
326 109 1 0.5564 -3.4562302693141693 6.187960059493356 6.505997787584772 -1 -1 0
327 109 1 0.5564 -3.366409294648557 7.696536214775308 6.595581911218716 -1 -1 0
325 109 2 -1.1128 -3.8430601780036975 6.991291969036141 6.157784781509692 -1 -1 0
442 148 2 -1.1128 -1.6581493168432933 8.441779487730024 7.151751051697683 1 0 0
467 156 1 0.5564 -1.8460082403596638 5.271981112712482 2.3037387530696383 1 -1 0
470 157 1 0.5564 -8.038204098335239 2.721521223750003 6.141816226420584 0 0 0
391 131 2 -1.1128 -5.7174283465228015 1.2207591666105517 2.0663619078497364 1 -2 0
530 177 1 0.5564 -1.5884685422196307 3.133531785518045 3.1620307888365 0 0 0
249 83 1 0.5564 -3.98220299726288 2.017676122464751 4.564405835935784 2 0 -1
247 83 2 -1.1128 -4.934683418522268 2.111116778214482 4.547621606832983 2 0 -1
194 65 1 0.5564 -7.840403044048231 4.300504923315655 16.2292070423706 -1 0 -1
479 160 1 0.5564 -5.151166556264919 6.06213607340368 3.4135894195617578 1 -1 0
153 51 1 0.5564 -8.362105128458555 0.1685113211732723 8.425555084189309 1 0 -1
478 160 2 -1.1128 -4.824440683927142 6.949787224416196 3.560413538112294 1 -1 0
20 7 1 0.5564 -6.627290693530944 8.104117828718447 3.9061359081905125 -1 -1 -1
480 160 1 0.5564 -4.50907028767208 6.943012803791675 4.464143270510044 1 -1 0
529 177 2 -1.1128 -1.4971503084529214 3.59484453684427 2.328314193235329 0 0 0
248 83 1 0.5564 -5.251199873983715 1.454602230031391 5.168135746489449 2 0 -1
590 197 1 0.5564 -2.2673377520114717 2.4887110731433886 0.7754294253445444 0 0 0
618 206 1 0.5564 -0.4170008045543903 0.7719391422988255 7.419927362509422 0 1 0
312 104 1 0.5564 -5.374136324100577 0.13780944839814338 8.029088982098633 0 2 -1
310 104 2 -1.1128 -5.418800705068575 0.7795787619690798 8.737868989597324 0 2 -1
19 7 2 -1.1128 -7.454661022110863 8.463452338001916 4.226399690788285 -1 -1 -1
342 114 1 0.5564 -8.277770202976324 5.335978581907016 4.66614686880938 1 -2 0
469 157 2 -1.1128 -7.897082632157525 3.6433251023913185 6.3576730850263194 0 0 0
311 104 1 0.5564 -6.341217502450876 1.0325993692265112 8.774743191484118 0 2 -1
150 50 1 0.5564 -9.17660857547585 7.884254253955555 8.902570608094592 -1 -1 -1
21 7 1 0.5564 -8.113578174858244 7.821665843669803 3.9615033038480183 -1 -1 -1
444 148 1 0.5564 -1.254786228132098 8.048228232708837 6.378027930330005 1 0 0
558 186 1 0.5564 -1.4378363882641727 8.18817880407899 9.240969369550802 1 -1 0
149 50 1 0.5564 -7.959183375998101 7.303543156776742 8.215151017865052 -1 -1 -1
606 202 1 0.5564 -6.8864778562662 5.408472419895596 7.843490222051698 -1 0 0
365 122 1 0.5564 -5.263401619925124 2.4930278627634577 7.702144354234144 1 -1 0
364 122 2 -1.1128 -5.461328398721098 3.4158102998395354 7.542365275800199 1 -1 0
598 200 2 -1.1128 -5.067888861422769 6.218337415761901 10.747248389427323 1 -1 0
644 215 1 0.5564 -0.9549382784113261 7.920904788616558 2.400062961330079 0 0 0
151 51 2 -1.1128 -8.117789174872717 1.026722377002149 8.771987379046246 1 0 -1
152 51 1 0.5564 -8.38175193105377 0.9983041446119427 9.691632911662316 1 0 -1
366 122 1 0.5564 -4.6080059510639275 3.821021934918392 7.387846223446093 1 -1 0
225 75 1 0.5564 -8.336602183485505 4.675451649888449 1.1987366863361055 1 -1 -1
340 114 2 -1.1128 -8.936497247527571 5.726270123438736 4.091705379996638 1 -2 0
645 215 1 0.5564 -0.4996645599512273 9.274951601753859 2.9012397852879563 0 0 0
531 177 1 0.5564 -0.5579903107288336 3.7613525125816123 2.247781939204792 0 0 0
643 215 2 -1.1128 -0.16904536535555298 8.441490192585412 2.566180362848492 0 0 0
39 13 1 0.5564 -4.281759004221056 9.229060286702401 1.2894632670221475 -1 -2 -1
262 88 2 -1.1128 -8.296960053370531 9.011267031438718 14.275747361956672 1 0 -1
341 114 1 0.5564 -8.741765961085383 5.368564935491905 3.2254729780403477 1 -2 0
223 75 2 -1.1128 -9.151769646814735 4.417447405311618 1.6290477972216035 1 -1 -1
543 181 1 0.5564 -9.168396308767196 0.3157455912754567 11.821304331659112 0 -1 0
591 197 1 0.5564 -2.138022475944389 1.0841279933635106 0.22559388744750958 0 0 0
355 119 2 -1.1128 -0.449339903881976 0.04848283172041041 15.678656700626783 1 -1 0
224 75 1 0.5564 -9.298837652023096 3.5157075475697925 1.3436217093411387 1 -1 -1
389 130 1 0.5564 -3.0555992078850314 0.9306201780372477 11.126256548580747 1 -1 0
264 88 1 0.5564 -8.639070978290217 8.293461347091892 14.808614116670409 1 0 -1
214 72 2 -1.1128 -8.6590689988046 1.5792108176372361 18.131268008556816 0 1 -1
556 186 2 -1.1128 -0.821524549723419 8.1788106784915 9.973297019069845 1 -1 0
40 14 2 -1.1128 -9.135841114309304 1.036583838733877 5.616817581553318 0 0 -1
80 27 1 0.5564 -2.273447273547523 6.287302088001204 12.132874173885085 1 0 -1
148 50 2 -1.1128 -8.785227715031558 7.753868143065692 8.038827418067077 -1 -1 -1
576 192 1 0.5564 -3.8566809010836423 8.314065536652285 16.783091666274412 1 -1 0
617 206 1 0.5564 -1.6071191513805407 0.28416955101591557 8.218422366635316 0 1 0
511 171 2 -1.1128 -1.3691933534760647 2.8056006176836896 16.98624571788277 -1 0 0
175 59 2 -1.1128 -6.00954593523616 7.749583863842599 12.979461434932869 0 -1 -1
235 79 2 -1.1128 -1.6815005206551374 3.813229822951486 9.886079163676618 0 1 -1
404 135 1 0.5564 -2.687982320535491 2.226430267682424 13.312886717551667 0 0 0
557 186 1 0.5564 -1.1869721303931235 7.540985007545077 10.586369855208334 1 -1 0
405 135 1 0.5564 -3.38277442930058 2.5034096965538875 14.629109152651516 0 0 0
574 192 2 -1.1128 -3.3276312969590673 7.6229376490714555 17.18143896272097 1 -1 0
232 78 2 -1.1128 -0.9760691799949278 8.521637941464133 15.567906494337725 1 -1 -1
228 76 1 0.5564 -5.925123410589215 2.7008091981172 14.071976546817424 0 0 -1
123 41 1 0.5564 -5.0724457343366085 3.037830350187415 11.365160205100215 0 -1 -1
291 97 1 0.5564 -6.638582210768931 5.821939804043608 13.554971367935194 -1 -1 -1
357 119 1 0.5564 -0.11955687034937337 0.8648198044914663 15.303065275510315 1 -1 0
176 59 1 0.5564 -5.285985801104786 8.309249519199422 13.26136021614048 0 -1 -1
195 65 1 0.5564 -8.478977496700237 4.946418150284962 17.44036928552569 -1 0 -1
234 78 1 0.5564 -1.0634811706060554 8.022027711620774 14.756130298677125 1 -1 -1
12 4 1 0.5564 -2.7128042201244345 5.985421732818741 14.143314382233314 0 -1 -1
575 192 1 0.5564 -3.951658999623502 6.922456010279352 17.37156191916234 1 -1 0
122 41 1 0.5564 -5.248046718764509 4.535131334665894 11.503540858961589 0 -1 -1
290 97 1 0.5564 -7.696941827245559 4.739775274127944 13.581239852920508 -1 -1 -1
140 47 1 0.5564 -6.2359033026919795 6.532458402121328 15.806813098571835 0 0 -1
244 82 2 -1.1128 -8.67551485479342 1.1753996484150404 13.512676128527344 1 0 -1
246 82 1 0.5564 -9.132716807468134 0.7470175301967942 14.236338331915164 1 0 -1
599 200 1 0.5564 -5.591278419057151 6.888727761704065 11.186420281334332 1 -1 0
81 27 1 0.5564 -3.2699184407264474 6.291300356593718 10.993170529268832 1 0 -1
237 79 1 0.5564 -1.7104377081583366 4.647571585114326 10.354340036518316 0 1 -1
216 72 1 0.5564 -8.685943289510176 2.470659256174805 17.783662892679953 0 1 -1
229 77 2 -1.1128 -5.936958275427299 0.8103182145843817 17.31368081499337 0 0 -1
139 47 2 -1.1128 -6.589607445551957 6.928486104246713 16.603234639416193 0 0 -1
475 159 2 -1.1128 -9.24272279395278 3.974798577695812 13.035527066963846 0 0 0
26 9 1 0.5564 -0.9888663004291108 0.0191707159445493 17.405347764874577 0 1 -1
141 47 1 0.5564 -6.364048699008069 7.855897014174463 16.530680612107407 0 0 -1
11 4 1 0.5564 -1.3031364284741478 5.4544052699500565 13.992472437895243 0 -1 -1
227 76 1 0.5564 -5.809871630158101 1.2460784501232474 13.66902410773063 0 0 -1
245 82 1 0.5564 -7.827232968996395 1.4252216056575284 13.879062109124295 1 0 -1
193 65 2 -1.1128 -8.300490672133334 4.094166132544639 17.042825821272075 -1 0 -1
403 135 2 -1.1128 -2.5378495324675137 2.586411224685256 14.18701811749931 0 0 0
388 130 2 -1.1128 -2.5144057618622484 1.672915794114455 11.395215077184929 1 -1 0
14 5 1 0.5564 -4.598977701169194 2.0092341280280905 17.566759522878257 1 0 -1
289 97 2 -1.1128 -7.085907937695647 5.214794687328122 14.144468050973304 -1 -1 -1
272 91 1 0.5564 -8.70400640496992 6.100097405810334 14.911924504550678 0 0 -1
226 76 2 -1.1128 -6.185876252270595 1.8188884243115027 14.337411049942 0 0 -1
296 99 1 0.5564 -0.9914582178905776 3.758136555006092 14.094972246744604 0 0 -1
230 77 1 0.5564 -6.021796015468591 0.744044339975078 16.36255402343283 0 0 -1
236 79 1 0.5564 -2.277585485400408 3.2440416830939145 10.372843273809071 0 1 -1
231 77 1 0.5564 -6.836376315432752 0.7675231271396766 17.63840780578861 0 0 -1
10 4 2 -1.1128 -1.8290065772557595 6.246957876164045 13.884988491132702 0 -1 -1
79 27 2 -1.1128 -2.3327024866120953 6.347611021443446 11.179415478367003 1 0 -1
13 5 2 -1.1128 -3.9454571406004377 2.657440958985396 17.829381955176974 1 0 -1
512 171 1 0.5564 -1.6251460622795675 2.7309232552666827 16.06692893877858 -1 0 0
513 171 1 0.5564 -2.196071735792179 2.903526057333364 17.45838404177004 -1 0 0
390 130 1 0.5564 -1.6261410940973495 1.4290878053520084 11.13489676639885 1 -1 0
121 41 2 -1.1128 -5.220781717608908 3.725816505469928 12.013930817088047 0 -1 -1
600 200 1 0.5564 -5.315231766765723 6.286678565329586 9.82508641086625 1 -1 0
177 59 1 0.5564 -6.796407363288813 8.207579173238589 13.274963097880894 0 -1 -1
157 53 2 -1.1128 -1.326276673131781 0.236234160109241 3.178620904901478 0 0 -1
159 53 1 0.5564 -0.4178208600364594 0.5305967421456224 3.1131186276201945 0 0 -1
295 99 2 -1.1128 -0.13496841597921605 4.067524919264191 13.800123310466564 0 0 -1
638 213 1 0.5564 -0.3465935070487472 7.752319253464283 4.204199018110071 -1 0 0
637 213 2 -1.1128 -0.2837799523409886 7.517930874768945 5.130130118244746 -1 0 0
15 5 1 0.5564 -4.306808790480478 3.055218159011008 18.621486750368387 1 0 -1
584 195 1 0.5564 2.3672523748047962 -6.140964999139326 -0.8232363449652149 0 -1 0
387 129 1 0.5564 0.9531255334894808 -2.668304484793456 -1.2112966956803992 0 1 0
377 126 1 0.5564 8.559750706890396 -0.24473088392936157 -2.1218164217704336 0 1 0
58 20 2 -1.1128 7.923178774058899 -2.262589810729816 -1.3833945809923316 -1 -1 -1
137 46 1 0.5564 4.756760623598726 -7.895725947158821 -0.3892258889175523 1 1 -1
59 20 1 0.5564 7.223131142238738 -2.0722050424567997 -0.7589598065973786 -1 -1 -1
